timestamp,open,high,low,close,volume
2025-06-09 09:15:00,24598.0,24847.21,24556.97,24764.59,139358
2025-06-09 09:20:00,24764.59,24820.59,24755.68,24802.73,143157
2025-06-09 09:25:00,24802.73,24804.78,24802.52,24804.34,127985
2025-06-09 09:30:00,24804.34,24818.24,24725.96,24753.7,144529
2025-06-09 09:35:00,24753.7,24835.33,24740.93,24809.73,132244
2025-06-09 09:40:00,24809.73,24818.29,24763.37,24780.47,175522
2025-06-09 09:45:00,24780.47,24797.96,24680.56,24715.45,163368
2025-06-09 09:50:00,24715.45,24720.46,24690.32,24700.34,127169
2025-06-09 09:55:00,24700.34,24814.15,24682.21,24777.79,143390
2025-06-09 10:00:00,24777.79,24794.2,24775.88,24790.38,83578
2025-06-09 10:05:00,24790.38,24859.58,24779.68,24838.14,102647
2025-06-09 10:10:00,24838.14,24846.74,24791.53,24808.71,59756
2025-06-09 10:15:00,24808.71,24823.03,24807.14,24819.91,63870
2025-06-09 10:20:00,24819.91,24964.63,24796.65,24917.92,99396
2025-06-09 10:25:00,24917.92,24938.75,24915.28,24933.46,102361
2025-06-09 10:30:00,24933.46,24985.33,24925.65,24969.69,63143
2025-06-09 10:35:00,24969.69,25085.68,24951.21,25048.6,81955
2025-06-09 10:40:00,25048.6,25055.68,25011.13,25025.28,101702
2025-06-09 10:45:00,25025.28,25130.1,25008.66,25096.77,62622
2025-06-09 10:50:00,25096.77,25104.04,25058.17,25072.7,91415
2025-06-09 10:55:00,25072.7,25078.2,25044.67,25055.68,68346
2025-06-09 11:00:00,25055.68,25059.1,25035.17,25042.0,70236
2025-06-09 11:05:00,25042.0,25042.92,25036.52,25038.35,101363
2025-06-09 11:10:00,25038.35,25042.83,25011.44,25020.41,94928
2025-06-09 11:15:00,25020.41,25022.82,25020.0,25022.01,97709
2025-06-09 11:20:00,25022.01,25022.87,25021.87,25022.59,61567
2025-06-09 11:25:00,25022.59,25030.31,24976.26,24991.69,103638
2025-06-09 11:30:00,24991.69,25001.55,24990.05,24998.26,56565
2025-06-09 11:35:00,24998.26,25024.42,24993.91,25015.7,102500
2025-06-09 11:40:00,25015.7,25024.91,24960.46,24978.85,93289
2025-06-09 11:45:00,24978.85,24981.55,24962.67,24968.06,99730
2025-06-09 11:50:00,24968.06,24973.79,24967.11,24971.88,90199
2025-06-09 11:55:00,24971.88,24976.6,24943.53,24952.97,101753
2025-06-09 12:00:00,24952.97,24956.72,24952.35,24955.47,83663
2025-06-09 12:05:00,24955.47,24991.82,24949.41,24979.7,62411
2025-06-09 12:10:00,24979.7,24991.6,24908.34,24932.1,80382
2025-06-09 12:15:00,24932.1,24948.44,24929.38,24942.99,79562
2025-06-09 12:20:00,24942.99,24985.81,24935.86,24971.53,65800
2025-06-09 12:25:00,24971.53,24979.7,24922.5,24938.83,78327
2025-06-09 12:30:00,24938.83,24952.53,24936.54,24947.96,72601
2025-06-09 12:35:00,24947.96,24948.47,24944.93,24945.94,99424
2025-06-09 12:40:00,24945.94,24968.0,24813.79,24857.73,96749
2025-06-09 12:45:00,24857.73,24919.02,24847.53,24898.57,98129
2025-06-09 12:50:00,24898.57,24907.8,24843.23,24861.66,93848
2025-06-09 12:55:00,24861.66,24867.89,24824.31,24836.75,73112
2025-06-09 13:00:00,24836.75,24874.96,24830.39,24862.22,78878
2025-06-09 13:05:00,24862.22,24875.48,24860.01,24871.06,71603
2025-06-09 13:10:00,24871.06,24926.53,24861.82,24908.02,91427
2025-06-09 13:15:00,24908.02,24957.52,24899.77,24941.0,65781
2025-06-09 13:20:00,24941.0,24947.83,24939.87,24945.55,80852
2025-06-09 13:25:00,24945.55,24958.26,24869.38,24894.74,98608
2025-06-09 13:30:00,24894.74,24897.53,24878.0,24883.57,89952
2025-06-09 13:35:00,24883.57,24890.59,24841.52,24855.53,96572
2025-06-09 13:40:00,24855.53,24863.45,24808.03,24823.85,56771
2025-06-09 13:45:00,24823.85,24829.73,24788.56,24800.32,79570
2025-06-09 13:50:00,24800.32,24810.46,24798.63,24807.08,87992
2025-06-09 13:55:00,24807.08,24933.54,24786.02,24891.29,66225
2025-06-09 14:00:00,24891.29,24895.75,24862.03,24870.95,78782
2025-06-09 14:05:00,24870.95,24980.73,24852.25,24943.23,61720
2025-06-09 14:10:00,24943.23,25109.22,24915.19,25052.9,62923
2025-06-09 14:15:00,25052.9,25096.79,25045.17,25081.31,61830
2025-06-09 14:20:00,25081.31,25326.52,25040.11,25243.59,96159
2025-06-09 14:25:00,25243.59,25254.79,25173.95,25196.3,78015
2025-06-09 14:30:00,25196.3,25216.26,25074.14,25113.93,94580
2025-06-09 14:35:00,25113.93,25403.03,25065.45,25305.33,103868
2025-06-09 14:40:00,25305.33,25493.04,25273.68,25429.42,85023
2025-06-09 14:45:00,25429.42,25461.04,25237.5,25300.41,85543
2025-06-09 14:50:00,25300.41,25356.05,25290.72,25336.64,99571
2025-06-09 14:55:00,25336.64,25338.62,25335.89,25337.12,99404
2025-06-09 15:00:00,25337.12,25414.01,25323.89,25387.5,145000
2025-06-09 15:05:00,25387.5,25530.39,25363.29,25481.8,126878
2025-06-09 15:10:00,25481.8,25576.5,25465.6,25544.03,89114
2025-06-09 15:15:00,25544.03,25570.0,25539.28,25560.49,123411
2025-06-09 15:20:00,25560.49,25677.48,25540.58,25637.55,127442
2025-06-09 15:25:00,25637.55,25684.92,25629.23,25668.27,142088
2025-06-09 15:30:00,25668.27,25679.66,25597.41,25620.14,103565
2025-06-10 09:15:00,25620.14,25687.42,25609.36,25665.82,154576
2025-06-10 09:20:00,25665.82,25812.51,25641.84,25764.35,122038
2025-06-10 09:25:00,25764.35,25926.12,25737.85,25872.91,171143
2025-06-10 09:30:00,25872.91,25910.68,25651.85,25726.98,155747
2025-06-10 09:35:00,25726.98,25770.12,25720.65,25757.44,156285
2025-06-10 09:40:00,25757.44,25808.01,25749.88,25792.86,105741
2025-06-10 09:45:00,25792.86,25870.49,25780.79,25846.3,170692
2025-06-10 09:50:00,25846.3,25970.21,25826.53,25930.55,140867
2025-06-10 09:55:00,25930.55,25933.06,25920.64,25925.67,177877
2025-06-10 10:00:00,25925.67,26023.9,25910.17,25992.83,89390
2025-06-10 10:05:00,25992.83,26011.59,25885.56,25922.98,101012
2025-06-10 10:10:00,25922.98,25954.59,25918.58,25945.78,64392
2025-06-10 10:15:00,25945.78,25947.72,25939.33,25943.21,61913
2025-06-10 10:20:00,25943.21,25962.29,25940.89,25957.66,60282
2025-06-10 10:25:00,25957.66,25962.93,25931.23,25941.77,72134
2025-06-10 10:30:00,25941.77,25951.86,25886.4,25906.57,71565
2025-06-10 10:35:00,25906.57,25919.43,25834.62,25860.3,73233
2025-06-10 10:40:00,25860.3,25917.57,25851.62,25900.18,75607
2025-06-10 10:45:00,25900.18,25912.72,25830.16,25855.2,61013
2025-06-10 10:50:00,25855.2,25947.85,25840.63,25918.64,76137
2025-06-10 10:55:00,25918.64,25922.12,25902.95,25909.91,68209
2025-06-10 11:00:00,25909.91,25930.3,25787.68,25828.33,96953
2025-06-10 11:05:00,25828.33,25829.24,25822.91,25824.72,88021
2025-06-10 11:10:00,25824.72,25835.31,25761.18,25782.33,64511
2025-06-10 11:15:00,25782.33,25786.64,25756.53,25765.13,68798
2025-06-10 11:20:00,25765.13,25765.6,25762.31,25763.25,101021
2025-06-10 11:25:00,25763.25,25770.88,25717.48,25732.72,93633
2025-06-10 11:30:00,25732.72,25743.2,25669.87,25690.8,73555
2025-06-10 11:35:00,25690.8,25703.69,25613.48,25639.22,58186
2025-06-10 11:40:00,25639.22,25640.69,25630.42,25633.35,71434
2025-06-10 11:45:00,25633.35,25643.32,25631.69,25640.0,91540
2025-06-10 11:50:00,25640.0,25652.28,25637.95,25648.19,57788
2025-06-10 11:55:00,25648.19,25650.25,25635.8,25639.93,80104
2025-06-10 12:00:00,25639.93,25670.31,25634.87,25660.18,66137
2025-06-10 12:05:00,25660.18,25667.88,25613.97,25629.36,56198
2025-06-10 12:10:00,25629.36,25660.44,25624.18,25650.08,71654
2025-06-10 12:15:00,25650.08,25653.74,25628.12,25635.44,74209
2025-06-10 12:20:00,25635.44,25643.27,25634.13,25640.65,61010
2025-06-10 12:25:00,25640.65,25689.77,25632.47,25673.38,103415
2025-06-10 12:30:00,25673.38,25675.1,25663.09,25666.52,99660
2025-06-10 12:35:00,25666.52,25668.48,25654.78,25658.69,82071
2025-06-10 12:40:00,25658.69,25664.04,25626.62,25637.3,90881
2025-06-10 12:45:00,25637.3,25660.3,25633.47,25652.63,67628
2025-06-10 12:50:00,25652.63,25671.14,25649.55,25664.97,61560
2025-06-10 12:55:00,25664.97,25669.79,25636.05,25645.69,94559
2025-06-10 13:00:00,25645.69,25648.97,25645.14,25647.88,68932
2025-06-10 13:05:00,25647.88,25656.63,25595.37,25612.86,90334
2025-06-10 13:10:00,25612.86,25620.31,25568.18,25583.06,78724
2025-06-10 13:15:00,25583.06,25616.96,25577.41,25605.65,98964
2025-06-10 13:20:00,25605.65,25611.23,25572.17,25583.32,78609
