timestamp,open,high,low,close,volume
2025-06-09 09:15:00,25100.0,25147.45,25049.6,25140.46,129824
2025-06-09 09:20:00,25140.46,25194.11,25137.39,25194.03,37573
2025-06-09 09:25:00,25194.03,25196.27,25126.36,25140.76,107183
2025-06-09 09:30:00,25140.76,25158.16,25081.28,25117.04,101414
2025-06-09 09:35:00,25117.04,25125.4,25083.7,25094.74,121139
2025-06-09 09:40:00,25094.74,25106.12,24977.01,25022.15,135104
2025-06-09 09:45:00,25022.15,25030.0,24916.47,24964.17,88504
2025-06-09 09:50:00,24964.17,24997.91,24933.68,24997.73,67266
2025-06-09 09:55:00,24997.73,25064.51,24950.52,25060.05,80653
2025-06-09 10:00:00,25060.05,25061.87,25009.28,25044.15,48477
2025-06-09 10:05:00,25044.15,25076.59,25005.27,25061.6,63005
2025-06-09 10:10:00,25061.6,25065.68,25038.52,25049.49,69039
2025-06-09 10:15:00,25049.49,25057.27,24991.93,25054.94,52872
2025-06-09 10:20:00,25054.94,25088.06,25015.34,25036.21,59680
2025-06-09 10:25:00,25036.21,25063.12,24997.9,25047.99,50268
2025-06-09 10:30:00,25047.99,25058.18,24980.82,25015.32,67516
2025-06-09 10:35:00,25015.32,25092.81,25005.95,25074.8,49406
2025-06-09 10:40:00,25074.8,25083.99,25015.61,25026.52,62930
2025-06-09 10:45:00,25026.52,25094.12,25010.34,25071.2,53485
2025-06-09 10:50:00,25071.2,25106.91,25013.33,25035.73,47551
2025-06-09 10:55:00,25035.73,25090.35,25029.28,25033.5,50824
2025-06-09 11:00:00,25033.5,25063.07,25017.84,25048.91,35525
2025-06-09 11:05:00,25048.91,25052.87,25010.59,25023.22,49759
2025-06-09 11:10:00,25023.22,25065.66,25022.24,25059.84,54691
2025-06-09 11:15:00,25059.84,25083.83,25058.82,25079.65,37199
2025-06-09 11:20:00,25079.65,25100.85,25066.16,25066.66,23655
2025-06-09 11:25:00,25066.66,25069.88,25055.36,25068.19,48538
