timestamp,open,high,low,close,volume
2025-06-09 09:15:00,56600.0,56715.78,56584.34,56661.71,88548
2025-06-09 09:30:00,56661.71,56744.25,56660.51,56741.55,127590
2025-06-09 09:45:00,56741.55,56906.38,56706.89,56892.2,112601
2025-06-09 10:00:00,56892.2,57063.34,56871.25,57033.98,51987
2025-06-09 10:15:00,57033.98,57056.19,56923.71,57017.23,49272
2025-06-09 10:30:00,57017.23,57083.7,56606.67,56612.04,55518
2025-06-09 10:45:00,56612.04,56756.76,56565.84,56626.29,44626
2025-06-09 11:00:00,56626.29,56689.21,56605.47,56660.14,42862
2025-06-09 11:15:00,56660.14,56722.84,56657.38,56718.68,56329
2025-06-09 11:30:00,56718.68,56751.13,56687.86,56716.35,47441
2025-06-09 11:45:00,56716.35,56730.25,56645.31,56647.29,47552
2025-06-09 12:00:00,56647.29,56676.89,56616.46,56637.17,43562
2025-06-09 12:15:00,56637.17,56667.8,56557.98,56567.86,57087
2025-06-09 12:30:00,56567.86,56655.02,56543.32,56644.92,53414
2025-06-09 12:45:00,56644.92,56697.05,56622.7,56689.5,54697
2025-06-09 13:00:00,56689.5,56743.01,56676.35,56730.02,47704
2025-06-09 13:15:00,56730.02,56800.55,56726.95,56776.31,46725
2025-06-09 13:30:00,56776.31,56860.01,56753.08,56839.11,55374
2025-06-09 13:45:00,56839.11,56877.41,56745.78,56786.33,62353
2025-06-09 14:00:00,56786.33,56805.45,56764.31,56800.64,60355
2025-06-09 14:15:00,56800.64,56920.53,56791.42,56878.5,57272
2025-06-09 14:30:00,56878.5,56945.62,56816.88,56945.21,60378
2025-06-09 14:45:00,56945.21,56971.28,56911.15,56920.45,52324
2025-06-09 15:00:00,56920.45,57046.02,56860.08,57043.14,86432
2025-06-09 15:15:00,57043.14,57101.62,57039.08,57088.39,106367
2025-06-09 15:30:00,57088.39,57136.74,57053.6,57061.79,100871
2025-06-10 09:15:00,57061.79,57085.94,56981.75,57080.63,74619
2025-06-10 09:30:00,57080.63,57145.7,57072.36,57114.73,92994
2025-06-10 09:45:00,57114.73,57117.47,56925.47,57013.42,63376
2025-06-10 10:00:00,57013.42,57063.8,56969.58,56983.68,55766
2025-06-10 10:15:00,56983.68,57203.85,56977.81,57143.83,48145
2025-06-10 10:30:00,57143.83,57202.32,57130.01,57197.31,40209
2025-06-10 10:45:00,57197.31,57233.25,57067.21,57140.9,41427
2025-06-10 11:00:00,57140.9,57211.52,57125.33,57181.99,50969
2025-06-10 11:15:00,57181.99,57239.86,57127.43,57224.67,57984
2025-06-10 11:30:00,57224.67,57330.61,57216.84,57309.75,48379
2025-06-10 11:45:00,57309.75,57388.47,57285.21,57326.34,43075
2025-06-10 12:00:00,57326.34,57347.71,57255.24,57326.74,46189
2025-06-10 12:15:00,57326.74,57374.55,57323.72,57331.27,43590
2025-06-10 12:30:00,57331.27,57352.91,57250.09,57252.49,46800
2025-06-10 12:45:00,57252.49,57493.99,57246.82,57433.68,61578
2025-06-10 13:00:00,57433.68,57486.94,57395.42,57486.81,33293
2025-06-10 13:15:00,57486.81,57559.59,57473.0,57543.36,57423
2025-06-10 13:30:00,57543.36,57659.5,57527.5,57624.6,67044
2025-06-10 13:45:00,57624.6,57760.54,57601.82,57750.61,46941
2025-06-10 14:00:00,57750.61,57757.53,57735.46,57742.17,37241
2025-06-10 14:15:00,57742.17,57782.06,57717.88,57749.5,34879
2025-06-10 14:30:00,57749.5,57827.91,57740.26,57796.44,52234
2025-06-10 14:45:00,57796.44,57852.35,57779.23,57804.92,56394
2025-06-10 15:00:00,57804.92,57932.88,57666.79,57689.11,113782
2025-06-10 15:15:00,57689.11,57693.21,57583.01,57631.49,72732
2025-06-10 15:30:00,57631.49,57646.46,57549.88,57601.94,138326
2025-06-11 09:15:00,57601.94,57664.58,57502.67,57609.47,73981
2025-06-11 09:30:00,57609.47,57786.58,57574.91,57729.29,100203
2025-06-11 09:45:00,57729.29,57790.21,57645.25,57761.18,90491
2025-06-11 10:00:00,57761.18,57782.98,57721.17,57729.8,58811
2025-06-11 10:15:00,57729.8,57736.63,57528.24,57725.16,47638
2025-06-11 10:30:00,57725.16,57956.13,57650.41,57944.42,32193
2025-06-11 10:45:00,57944.42,58222.82,57821.1,58114.43,48790
2025-06-11 11:00:00,58114.43,58135.18,58101.43,58128.55,48381
2025-06-11 11:15:00,58128.55,58190.19,58091.91,58178.93,43419
2025-06-11 11:30:00,58178.93,58244.76,58167.58,58220.84,44611
2025-06-11 11:45:00,58220.84,58236.78,58197.92,58235.71,45572
2025-06-11 12:00:00,58235.71,58378.97,58188.83,58358.24,59029
2025-06-11 12:15:00,58358.24,58423.9,58327.5,58414.5,53077
2025-06-11 12:30:00,58414.5,58576.17,58399.18,58548.18,55517
2025-06-11 12:45:00,58548.18,58657.19,58532.24,58654.37,60629
2025-06-11 13:00:00,58654.37,58698.87,58641.46,58683.13,48313
2025-06-11 13:15:00,58683.13,58857.09,58612.46,58803.77,29722
2025-06-11 13:30:00,58803.77,58972.63,58796.97,58930.09,69383
2025-06-11 13:45:00,58930.09,59005.08,58902.8,58989.35,36634
2025-06-11 14:00:00,58989.35,59043.85,58968.2,59011.81,56145
2025-06-11 14:15:00,59011.81,59255.27,58978.09,59233.61,41394
2025-06-11 14:30:00,59233.61,59299.7,59192.25,59291.9,43469
2025-06-11 14:45:00,59291.9,59433.8,59273.86,59407.42,31861
