timestamp,open,high,low,close,volume
2025-06-09 09:15:00,55496.52,55508.64,55429.37,55453.59,171540
2025-06-09 09:30:00,55453.59,55467.92,55378.71,55407.35,154946
2025-06-09 09:45:00,55407.35,55430.04,55282.37,55327.68,136620
2025-06-09 10:00:00,55327.68,55386.15,54988.42,55104.88,87222
2025-06-09 10:15:00,55104.88,55131.97,54953.48,55007.56,63425
2025-06-09 10:30:00,55007.56,55082.24,54996.95,55061.0,70780
2025-06-09 10:45:00,55061.0,55083.89,54934.72,54980.44,91140
2025-06-09 11:00:00,54980.44,55002.51,54976.76,54995.15,87973
2025-06-09 11:15:00,54995.15,55012.0,54894.09,54927.75,75626
2025-06-09 11:30:00,54927.75,54940.11,54925.69,54935.99,94963
2025-06-09 11:45:00,54935.99,54945.64,54878.06,54897.36,66808
2025-06-09 12:00:00,54897.36,55047.32,54872.38,54997.27,63002
2025-06-09 12:15:00,54997.27,55029.4,54804.66,54868.77,74793
2025-06-09 12:30:00,54868.77,54991.2,54848.37,54950.35,101434
2025-06-09 12:45:00,54950.35,55018.56,54938.98,54995.81,96818
2025-06-09 13:00:00,54995.81,55136.28,54972.41,55089.4,97755
2025-06-09 13:15:00,55089.4,55212.87,55068.84,55171.67,94943
2025-06-09 13:30:00,55171.67,55282.69,55153.18,55245.65,88368
2025-06-09 13:45:00,55245.65,55254.24,55194.14,55211.3,58354
2025-06-09 14:00:00,55211.3,55232.92,55076.16,55119.32,97600
2025-06-09 14:15:00,55119.32,55151.0,54923.84,54987.06,86982
2025-06-09 14:30:00,54987.06,54987.11,54981.67,54981.79,78863
2025-06-09 14:45:00,54981.79,55007.35,54823.02,54874.04,57437
2025-06-09 15:00:00,54874.04,54930.29,54531.56,54643.58,103591
2025-06-09 15:15:00,54643.58,54952.2,54591.3,54847.24,145175
2025-06-09 15:30:00,54847.24,55079.47,54807.66,55000.08,128075
2025-06-10 09:15:00,55000.08,55082.21,54987.32,55056.65,155268
2025-06-10 09:30:00,55056.65,55076.92,54946.1,54986.58,174510
2025-06-10 09:45:00,54986.58,55275.93,54940.25,55182.93,161521
2025-06-10 10:00:00,55182.93,55204.3,55065.81,55108.49,85287
2025-06-10 10:15:00,55108.49,55119.83,55108.43,55119.72,74534
2025-06-10 10:30:00,55119.72,55161.32,54881.37,54964.34,59575
2025-06-10 10:45:00,54964.34,55198.24,54927.23,55123.79,99895
2025-06-10 11:00:00,55123.79,55193.3,55112.21,55170.12,69154
2025-06-10 11:15:00,55170.12,55172.07,55158.39,55162.3,83788
2025-06-10 11:30:00,55162.3,55169.13,55121.34,55134.99,60454
2025-06-10 11:45:00,55134.99,55145.17,55073.9,55094.25,84027
2025-06-10 12:00:00,55094.25,55095.94,55084.1,55087.48,58672
2025-06-10 12:15:00,55087.48,55089.41,55075.91,55079.77,93839
2025-06-10 12:30:00,55079.77,55374.68,55030.67,55276.14,71603
2025-06-10 12:45:00,55276.14,55335.3,55266.28,55315.57,83836
2025-06-10 13:00:00,55315.57,55321.17,55314.64,55319.31,67518
2025-06-10 13:15:00,55319.31,55324.83,55286.16,55297.21,71096
2025-06-10 13:30:00,55297.21,55304.62,55295.97,55302.15,99853
2025-06-10 13:45:00,55302.15,55479.71,55272.57,55420.44,95235
2025-06-10 14:00:00,55420.44,55741.97,55365.99,55632.67,69007
2025-06-10 14:15:00,55632.67,55644.63,55555.38,55579.27,65189
2025-06-10 14:30:00,55579.27,55614.76,55360.94,55431.74,81810
2025-06-10 14:45:00,55431.74,55774.64,55373.74,55658.18,60441
2025-06-10 15:00:00,55658.18,55807.77,55632.33,55755.99,131026
2025-06-10 15:15:00,55755.99,56018.42,55711.37,55928.9,104129
2025-06-10 15:30:00,55928.9,56172.97,55887.33,56089.59,138207
2025-06-11 09:15:00,56089.59,56129.43,55856.38,55935.84,172588
2025-06-11 09:30:00,55935.84,56011.37,55925.12,55989.91,135309
2025-06-11 09:45:00,55989.91,56025.24,55789.3,55859.8,105624
2025-06-11 10:00:00,55859.8,55896.32,55652.02,55724.89,57606
2025-06-11 10:15:00,55724.89,55873.58,55701.98,55827.68,101634
2025-06-11 10:30:00,55827.68,55833.68,55825.1,55828.52,63029
2025-06-11 10:45:00,55828.52,55847.9,55723.48,55762.19,66332
2025-06-11 11:00:00,55762.19,55776.02,55679.22,55706.86,83159
2025-06-11 11:15:00,55706.86,55708.38,55697.71,55700.76,79784
2025-06-11 11:30:00,55700.76,55738.4,55694.49,55725.85,75343
2025-06-11 11:45:00,55725.85,55729.77,55702.35,55710.18,76248
2025-06-11 12:00:00,55710.18,55734.76,55562.77,55611.85,59068
2025-06-11 12:15:00,55611.85,55667.7,55602.54,55649.07,75831
2025-06-11 12:30:00,55649.07,55679.17,55644.06,55669.13,100767
2025-06-11 12:45:00,55669.13,55786.88,55649.52,55747.6,65412
2025-06-11 13:00:00,55747.6,55765.38,55640.92,55676.45,74702
2025-06-11 13:15:00,55676.45,55704.46,55508.48,55564.39,63444
2025-06-11 13:30:00,55564.39,55567.81,55563.82,55566.67,103427
2025-06-11 13:45:00,55566.67,55634.11,55162.71,55296.93,88612
2025-06-11 14:00:00,55296.93,55306.79,55232.28,55251.98,78428
2025-06-11 14:15:00,55251.98,55258.3,55208.49,55221.14,91135
2025-06-11 14:30:00,55221.14,55234.97,55217.92,55228.52,61296
2025-06-11 14:45:00,55228.52,55268.0,54986.3,55065.04,97874
